scorer,Unnamed: 1,Unnamed: 2,SchroederLab,SchroederLab.1,SchroederLab.2,SchroederLab.3,SchroederLab.4,SchroederLab.5,SchroederLab.6,SchroederLab.7,SchroederLab.8,SchroederLab.9,SchroederLab.10,SchroederLab.11,SchroederLab.12,SchroederLab.13,SchroederLab.14,SchroederLab.15,SchroederLab.16,SchroederLab.17
labeled-data,Glaucus2022-03-281,Glaucus2022-03-281_img29010.png,223.82098388671875,291.85491943359375,521.579052814795,278.44659099549415,542.0088451241115,257.1393711549992,566.4893631719175,279.62096643109214,544.1567217778587,299.0852801274682,498.0218200683594,261.06658935546875,541.8434561465613,230.13920275821835,592.6788943180194,274.3494088734416,543.9831159064038,314.05933486991984
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img02998.png,216.32310485839844,222.4440155029297,427.31984313822994,198.67403200080898,438.26977124099244,187.2765516290028,450.0824404371498,198.43221504113205,439.3205796190343,209.56377315252104,398.2543029785156,194.8195343017578,434.6185302734375,172.90484546769042,458.13897705078125,207.25498962402344,440.51622271931365,228.19579006762768
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img03690.png,222.65185546875,225.224609375,424.38063646969306,199.90377982315906,437.3434023643767,185.83234699397715,452.1316287156768,199.0381665117051,438.22938943982876,211.25935619090254,399.0212707519531,194.4672088623047,436.4592969992468,174.20876966637937,458.88397216796875,205.9127960205078,439.36174717467463,227.363499964097
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img05073.png,218.94705200195312,221.82228088378906,429.9173224197283,197.18650496827743,438.7463145182736,188.35670041756018,448.205337837444,197.65551618736777,439.0416177212265,205.86043265767634,399.7305603027344,197.32591247558594,436.85056446573043,171.2136216214386,459.9979553222656,209.1215057373047,437.7264599647858,227.0318617769989
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img05304.png,221.25115966796875,225.27320861816406,430.9228897888016,197.1457722541909,439.0000976556181,188.25558766984136,447.9029628222223,197.17378389263214,439.0587268253766,205.4312146527232,399.1596984863281,195.1142120361328,436.19684334454996,173.29145988898884,459.11041259765625,208.16311645507812,441.80003744940586,227.0291744428296
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img07379.png,219.3160858154297,225.66468811035156,430.4287896860549,197.53341604137276,438.39751379260434,188.35314525068824,447.1497110582294,197.07575342522688,439.0096873204549,205.51036311508878,398.4737854003906,193.9629669189453,434.82049560546875,173.4360405587073,460.6232648349504,208.5372623571546,442.52595074632086,226.46657597539416
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img08071.png,219.57669067382812,224.67774963378906,431.33451927734467,197.35489715168427,438.3654892891366,190.01301189348055,446.65332685532246,197.24436557147618,438.887310579592,204.172596607084,399.8440856933594,196.48826599121094,434.93981355555286,171.78039240020104,458.9307556152344,210.7777099609375,441.84830694755124,227.170811919172
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img09224.png,219.6070098876953,223.99867248535156,431.25401676107424,197.00056031401297,438.26101530957425,190.15881573835185,446.37668747050003,196.90393648310086,439.0411826789033,204.38592960760982,398.730224609375,193.66319274902344,436.0863571121946,172.98766870831423,458.30364990234375,208.94790649414062,439.5113405578162,225.82659504712188
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img10146.png,216.02578735351562,225.866455078125,430.46559357542145,197.77830066813362,437.7048416296354,189.9135894411824,446.24111390729854,197.36938473091453,438.1674717182792,204.77478898755172,399.685302734375,196.25184631347656,434.68843184033324,173.74105729807437,461.06094573659846,210.4210946323184,438.659705978799,227.26816884253802
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img12222.png,217.27345275878906,228.14329528808594,429.72646279722375,197.40080792869887,438.28556938374,189.00027407717286,446.8909264374543,197.91616469824592,438.1046153979323,205.7536631745158,399.03515625,197.28123474121094,436.81861093501385,173.46051506077364,461.5594343845971,210.4249267578125,437.4585445451328,227.8946077987087
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img13605.png,215.44732666015625,227.37904357910156,431.6902881197998,197.62927424743503,438.08673181432187,190.47433854057556,445.64857624734185,197.91695277275446,438.6117131221646,204.83783173307015,398.72357177734375,193.94403076171875,434.83346339505783,173.7747878893182,458.55511474609375,209.3686981201172,438.09634570872174,227.22422381918273
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img14066.png,218.9703826904297,227.42953491210938,430.68301398356857,197.20220383387036,437.35623882270727,189.82720628381068,445.6068061382053,197.42854571148874,438.282924265122,204.83937235065088,399.673828125,198.9307861328125,435.3400220027913,173.48651969236207,459.2327575683594,210.13243103027344,437.60857875295744,227.60969515556917
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img14989.png,215.32298278808594,229.1488800048828,431.25579411785054,197.9228347546769,438.8508391278841,189.6505675214388,447.77884681544566,197.94771592643343,439.35628538223534,205.44566043556205,398.5771484375,197.73226928710938,437.4659722935916,175.26533063254297,460.0251770019531,210.50958251953125,441.1152630103556,226.211996895591
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img15911.png,216.23072814941406,226.99942016601562,430.9040196841668,196.36721365535004,437.6929443812526,189.18592943528358,445.6952402077576,196.14228001780452,438.4616079246069,204.08917600825527,398.108642578125,194.35098266601562,435.7958918941579,174.5301426337221,458.34954833984375,209.29502868652344,439.1011965156376,227.62959907832473
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img16834.png,219.7677764892578,224.53697204589844,429.9070624575079,197.65851669123091,438.1426921403692,188.91522855937018,447.1949371435622,197.7423364080598,438.8879721260484,206.41253457903605,400.0675964355469,196.69924926757812,436.94871517130775,173.78380884910615,459.2745361328125,210.83360290527344,439.23505056222814,227.51747921647913
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img18217.png,219.4738006591797,220.8325653076172,430.9977225043045,198.00792241032403,438.67041820724273,189.67687145784296,447.9504286369259,197.89375754060208,439.33489952836703,205.80286047080887,399.1974182128906,198.6713409423828,437.82512229609745,172.11137830084033,460.68607091649767,209.32119226709608,437.1427717158079,228.09180090049637
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img18448.png,218.60765075683594,225.05062866210938,429.9545137668788,198.04350750739005,437.80463576936626,189.57400959321367,446.381834449494,198.04016559907302,438.2102653692782,205.1553940198065,399.4764099121094,195.51507568359375,434.6885681152344,170.3657684326172,458.60516357421875,209.290283203125,437.7093695669841,227.64783645296004
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img20523.png,226.65887451171875,217.46389770507812,424.33746008134347,199.72902878516518,437.3022273321424,184.92991295918802,452.51391819004766,199.13363746829086,438.1501030142069,213.2758021695653,398.5428161621094,195.94113159179688,437.76879843047766,173.8165713387319,460.078369140625,206.64166259765625,440.39646720214967,225.9013756201936
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img22137.png,215.1656494140625,225.85997009277344,429.65140188053994,197.78472699275477,437.0752857207197,190.23161709035082,444.52595006556913,198.00496801720797,437.12033062378055,204.39750684169312,398.5677490234375,197.1922149658203,435.20086017483106,174.28012891691742,458.79387594537457,211.36192321777344,435.60737650106506,227.3208474614079
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img23982.png,222.31890869140625,225.05648803710938,429.44560878371163,197.7325232337383,437.01402580737823,190.2324726978924,445.1989604490212,198.10315814108972,437.7112811052958,205.18276266256998,398.8661193847656,198.37277221679688,436.69832742213464,174.39433586135752,458.4796142578125,211.17337036132812,439.13579586239956,228.20403754271916
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img28825.png,213.6337127685547,229.40875244140625,424.56131343057996,198.97327042234167,435.8749938011137,188.24272052446946,448.06190048319445,198.94872077756466,436.91147326094335,210.74547031175325,398.276611328125,196.93374633789062,434.9520781614236,174.80971658207125,459.8690591653161,210.4771728515625,437.5128137578961,226.3836038333265
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img29055.png,215.2946014404297,227.58412170410156,424.16560380992325,200.39893299988006,436.5707205269416,187.46704921900277,449.681744217867,200.44255983829578,437.14076675313436,212.22559580091325,397.95843505859375,196.42665100097656,436.2519161745035,174.5034913882749,459.224365234375,208.6333465576172,437.7163836161208,227.5263783136982
labeled-data,Glaucus2022-08-103,Glaucus2022-08-103_img29747.png,224.8285369873047,224.29269409179688,416.72470308340087,200.571573796699,434.78624577110287,181.41182505468825,454.5736552475629,201.16526284711406,436.14725656773084,218.71856583080697,399.6192321777344,193.36471557617188,434.9807717867726,173.9646639326406,459.84500103470236,209.84330517010778,437.4541176404936,227.72909512908828
labeled-data,Glaucus2022-11-101,Glaucus2022-11-101_img02150.png,215.62673950195312,336.01422119140625,421.38006377797507,239.29426152443403,430.30363618227864,229.86200780733128,440.4812177631001,239.01766988402227,431.25288749586497,248.34255039269246,392.8240051269531,247.2533416748047,429.0246565696926,210.16606119507927,459.6806945800781,241.1785888671875,432.2151184082031,266.4061279296875
labeled-data,Glaucus2022-11-101,Glaucus2022-11-101_img02795.png,219.83364868164062,319.9349365234375,418.6211454079205,237.9247988059467,426.3284429376543,229.29403686523438,435.499963656522,237.54901661263887,427.3057408558285,245.67441683683694,392.2655944824219,247.42626953125,425.43136535636864,211.0050216397512,458.5925598144531,240.1183624267578,430.17141823509456,265.43480507588924
labeled-data,Glaucus2022-11-101,Glaucus2022-11-101_img07526.png,213.71453857421875,339.7244567871094,421.7198817019751,238.38478511952394,428.2958340340431,231.43250190450692,436.04882092932246,238.26280299145756,429.11226314686763,245.17459657598025,391.9451904296875,247.32919311523438,428.2069308681558,212.50183146304562,458.54083251953125,239.53416442871094,430.2065183710571,264.16656876878295
labeled-data,Glaucus2022-11-101,Glaucus2022-11-101_img09891.png,214.57337951660156,337.2258605957031,420.4316000811588,238.25484037822048,427.40138143342847,231.3750324080164,436.0462922627168,237.71332688449627,428.3544616699219,244.58763122558594,392.8571472167969,246.57943725585938,427.2237127520391,212.56746200974416,458.8061218261719,238.73843383789062,431.62799072265625,261.8215026855469
labeled-data,Glaucus2022-11-101,Glaucus2022-11-101_img10106.png,214.4565887451172,337.0058898925781,421.61335358523627,237.4197267496859,427.98342103766015,230.3878337212495,434.5868580420329,237.06015206739085,428.4840400264059,244.6082763671875,392.1529846191406,247.64639282226562,427.36454211508834,212.17607800476227,459.0740051269531,239.4384002685547,429.80438808234095,263.61251399195527
labeled-data,Glaucus2022-11-101,Glaucus2022-11-101_img12041.png,215.13790893554688,339.0003356933594,420.6172053185471,239.38037306803005,429.9606552479049,229.12684631347656,440.60366879118004,238.84676899808176,430.6320552950013,248.81186486531382,392.1239318847656,247.74656677246094,429.20994010883203,212.13743815523853,459.070068359375,239.9390411376953,430.430324102975,266.4819160928083
labeled-data,Glaucus2022-11-101,Glaucus2022-11-101_img13116.png,225.67909240722656,336.66387939453125,420.14808288843625,238.22052263171537,429.13915388465045,228.5783271349908,438.47050261158995,238.30187953109817,429.5303630169393,247.43714904785156,392.1192321777344,246.99388122558594,428.0016048884416,211.66608258004146,457.99908447265625,239.85992431640625,430.6048872944349,265.5233820330146
labeled-data,Glaucus2022-11-101,Glaucus2022-11-101_img15266.png,219.2564239501953,346.07647705078125,423.01624335407973,239.76798796710304,431.0232387254088,230.7923057761319,440.4940733221947,239.66369373352745,431.4197692871094,248.61341857910156,393.3476867675781,248.2647247314453,429.14608369199306,213.50026880088754,459.7824401855469,241.10861206054688,433.4432678222656,264.7527160644531
labeled-data,Glaucus2022-11-101,Glaucus2022-11-101_img17416.png,225.40673828125,336.7812805175781,422.7473019699877,239.59076626787316,431.7577262567226,230.23467807510448,442.1928890072675,239.14191597206587,432.4736328125,248.627197265625,392.2135009765625,247.60723876953125,430.57048914194263,212.8078063179732,459.80828857421875,239.81784057617188,432.2559461723291,265.5978572689862
labeled-data,Glaucus2022-11-101,Glaucus2022-11-101_img18706.png,225.95706176757812,321.0066833496094,418.1403685323403,239.98487406165967,427.0598284423148,230.22062893173148,437.1434723685502,239.65977323364834,428.0646407088481,248.7155022556323,391.46624755859375,247.70687866210938,427.26440231172825,213.78440353690485,458.2748107910156,239.9649200439453,428.60800535628624,264.1083161185502
labeled-data,Glaucus2022-11-101,Glaucus2022-11-101_img19566.png,213.9833526611328,347.4629821777344,421.0085605588586,238.27346026784892,429.2349095045743,229.53924563985007,437.5151215631049,237.71500603413187,429.8145981694494,246.15087119090214,392.0626220703125,248.3489532470703,428.030709189712,212.41719044861387,458.6056823730469,239.62167358398438,430.66500840739656,265.29413609893527
labeled-data,Glaucus2022-11-101,Glaucus2022-11-101_img21932.png,217.45675659179688,336.008056640625,418.68176361841074,239.98440064591978,428.1511279155679,229.96800916527437,439.0774541915707,240.59903069759451,429.19232177734375,249.89637756347656,392.4383239746094,247.72854614257812,427.3526509106723,212.83148762295332,459.31158447265625,240.68931579589844,431.46366354421605,265.50490706242914
labeled-data,Glaucus2022-11-101,Glaucus2022-11-101_img23222.png,220.63870239257812,325.3115234375,419.46892744034693,238.67361733451403,427.19279090985833,230.49019498154462,436.1605096951139,238.2547004248212,427.99560546875,246.5718231201172,392.20062255859375,246.46022033691406,426.348167822966,213.59143766358503,458.71331787109375,240.11293029785156,429.27214439287604,263.26822964519334
labeled-data,Glaucus2022-11-101,Glaucus2022-11-101_img26017.png,219.78810119628906,327.73193359375,422.0361356354657,239.69521809244227,428.3989444367953,232.4819765152938,435.9073429231658,239.6956959390711,428.75914195922263,246.3280720865744,392.04058837890625,246.32174682617188,427.2085744562333,214.16411014651828,458.8441467285156,239.73052978515625,430.98712158203125,262.9711995279807
labeled-data,Glaucus2022-11-101,Glaucus2022-11-101_img27737.png,220.16246032714844,323.3311462402344,419.8113657895654,238.15265632915194,427.84156106239357,230.22576283591408,436.6501679502187,238.19454299163434,428.794189453125,247.0782470703125,392.20355224609375,246.66131591796875,426.49307106233397,213.32009427316734,459.2417907714844,240.48220825195312,430.4820036806407,263.3754462291156
labeled-data,Io2023-02-152,Io2023-02-152_img04234.png,227.49754333496094,305.1364440917969,438.172773001678,242.05165883380567,445.7842078800687,234.8119304935423,453.73213688927024,242.38764530237327,445.986306074941,249.36147694413293,407.4993591308594,248.26736450195312,444.3496572926183,223.13035160120137,469.195068359375,246.61550903320312,445.5293755426974,262.42887362041637
labeled-data,Io2023-02-152,Io2023-02-152_img16512.png,224.83758544921875,311.02679443359375,439.77834641256027,243.12304584343343,447.11040645673233,236.43661452523247,455.2000858849527,243.31347186373853,447.663012545724,250.09799310586408,408.6629638671875,247.60006713867188,446.80280496699396,230.0664332118125,470.7364501953125,246.89892578125,447.62264086602124,260.6361262732504
labeled-data,Io2023-02-152,Io2023-02-152_img21169.png,226.2294921875,312.9192810058594,436.60710327884203,244.67435062083192,446.3180648617009,235.13325884676718,455.4171104799078,244.98689550332813,446.1890197245775,254.19731381674504,409.7314453125,248.23928833007812,445.7538502582969,228.11715343152525,470.24462890625,248.47885131835938,447.480666610924,265.5262396865419
labeled-data,Io2023-02-152,Io2023-02-152_img27096.png,223.73126220703125,309.631591796875,439.8347006092952,244.11999942864023,447.40783698235214,236.46266174316406,455.70725465102885,243.71721030183522,447.9744771454061,251.2462295570035,407.8885803222656,247.4134979248047,447.4151386406761,230.01058871266633,471.52886962890625,246.4663848876953,448.27160409840803,259.2555724410532
labeled-data,Io2023-02-152,Io2023-02-152_img29636.png,237.420166015625,306.4443054199219,439.72376719155943,244.38632999703512,449.24484310561104,235.47977907578695,459.90387919430714,245.0378350475983,449.66738926180415,254.1305908894702,410.5229187011719,247.34800720214844,448.3432250643875,226.67142101131162,471.5433654785156,247.59320068359375,449.6311408974534,263.9373656996037
labeled-data,Io2023-02-152,Io2023-02-152_img36410.png,224.3543701171875,308.4399108886719,439.01813703631933,243.85974043626058,446.4803024197818,236.69589380789625,454.4221171895924,244.40224530482703,446.53785757533444,251.29702364327576,410.5422668457031,246.8574981689453,446.34034791453945,230.77940472447276,471.52838134765625,247.6862335205078,447.4277678829515,261.3219633970425
labeled-data,Iris2022-06-172,Iris2022-06-172_img03870.png,381.9788818359375,182.38623046875,560.8365748763567,183.21037587136155,569.9723904848275,174.0981334634304,579.8668075996492,183.2103154141658,570.834775411871,192.33864968094034,543.6795654296875,166.1478729248047,569.3001394684247,154.18931077750833,601.4442029574208,187.13253946337764,570.534674001384,203.8002453675137
labeled-data,Iris2022-06-172,Iris2022-06-172_img04146.png,384.3052062988281,172.1346435546875,561.144736017316,183.09592654836118,569.9231651141909,173.7027522304343,579.5565196013131,183.04940621477837,570.3533178511505,192.1366910180071,545.903564453125,167.0021209716797,570.1714733874016,153.90563165662698,601.3624267578125,184.90682983398438,570.9043648713574,203.72201715208425
labeled-data,Iris2022-06-172,Iris2022-06-172_img06081.png,379.9798889160156,178.36671447753906,560.9359291643015,183.5042616804115,569.9502252161118,173.9027419319464,580.3635163051887,183.76512977654014,570.6332797603251,192.82467305251157,545.7346801757812,167.2163543701172,569.3266840921171,153.6412021615704,601.8637084960938,184.98060607910156,571.1984052607897,204.10599035388023
labeled-data,Iris2022-06-172,Iris2022-06-172_img06634.png,385.9035339355469,175.8737335205078,561.481783063302,181.9612773665246,569.6435452221662,174.23981718527287,578.1519977625017,182.70517225389585,570.0548609256487,190.23497661943358,543.9370727539062,165.76097106933594,569.0334952474611,154.67875432890582,600.5952842776628,187.34396675292078,569.6404549478516,204.05901437968737
labeled-data,Iris2022-06-172,Iris2022-06-172_img07740.png,384.4599304199219,176.58651733398438,563.2018012996439,181.52492992315112,569.4527769216693,175.35476395558953,575.5646017513732,181.57512491407974,569.7880788813231,188.2747735994057,544.093505859375,167.08172607421875,569.4582767083331,158.33096074980426,600.0506918129881,188.73923152636692,570.0916732161372,203.0068678362868
labeled-data,Iris2022-06-172,Iris2022-06-172_img09398.png,385.6340026855469,174.55848693847656,561.2378846902647,179.8825174600752,566.5248166659339,174.14740339937381,572.5906362920166,179.99861284296924,566.9174942646657,185.55686950683594,542.1387971629593,166.1256368595988,566.4716724603114,157.80121011743393,594.1267700195312,186.8494110107422,566.7408728434223,201.1061337139418
labeled-data,Iris2022-06-172,Iris2022-06-172_img10781.png,383.032470703125,177.2728271484375,557.9379322057409,175.27493097006578,563.728371763086,168.4983825654893,570.7277297131998,175.2294151514562,564.2901123945275,182.571947559964,538.6627807617188,163.7583465576172,563.3372730462488,156.5482611616031,591.4161987304688,185.63836669921875,564.4980533102937,199.37673869754138
labeled-data,Iris2022-06-172,Iris2022-06-172_img11057.png,383.3707580566406,180.75747680664062,561.4366415753019,180.03399770446796,567.4135911009633,173.67671377260402,573.7458169916162,179.93897238563932,567.740276684144,185.90123971134648,542.5457763671875,167.76284790039062,567.3239505397772,159.11821618614744,596.0613403320312,186.49525451660156,567.4151773723233,202.8399453332152
labeled-data,Iris2022-06-172,Iris2022-06-172_img11886.png,386.42315673828125,181.60142517089844,561.3946413327487,181.79725128125452,568.5466182647258,174.23906861175837,576.66342292749,181.71596749016382,569.091407596825,190.007408828349,542.5147094726562,165.56658935546875,568.450412016478,154.4774679520625,597.3243408203125,185.2259979248047,569.5376262171187,204.28988857718593
labeled-data,Iris2022-06-172,Iris2022-06-172_img13821.png,381.8062744140625,182.62071228027344,562.3526611328125,183.1553959544536,570.8274359748144,173.17990092808606,581.2629120600931,183.40117786424761,571.5346894715422,192.04116810125382,545.8321533203125,167.15838623046875,571.3327180916522,155.32830212133678,601.7850341796875,186.2810516357422,571.9291169088093,203.9772676310953
labeled-data,Iris2022-06-172,Iris2022-06-172_img16309.png,383.21124267578125,176.65505981445312,558.616378909124,181.5243150676339,567.5924048854873,171.88080249198237,577.1242542315401,181.80080185652963,568.1653517927729,191.30864196711946,543.485595703125,166.1796112060547,566.7388917502121,154.2143581191538,598.791015625,184.68785095214844,569.3526854576852,202.8370727687712
labeled-data,Iris2022-06-172,Iris2022-06-172_img19350.png,384.4039611816406,181.2753143310547,564.6429258126894,180.82150766739443,570.185169446355,174.48995129806144,576.5459618629276,180.80373353027784,570.5562101707569,187.72106121841247,543.4852294921875,166.23268127441406,569.2126342476139,157.75415598873184,597.5851440429688,184.8645782470703,570.6632017407823,203.16166679579237
labeled-data,Iris2022-06-172,Iris2022-06-172_img19626.png,382.6709899902344,180.8683624267578,563.8077663046854,181.028549345714,570.1938109459666,174.09018541309032,577.2763030923426,181.31284960346397,570.8355745367935,187.88838103344557,544.6412963867188,168.37399291992188,569.4437987092053,157.37152976487815,599.397216796875,185.2692413330078,570.7175472060678,202.95622216255558
labeled-data,Iris2022-06-172,Iris2022-06-172_img21285.png,388.4682922363281,179.2448272705078,563.5424081791537,180.14350619445352,569.56171877973,172.9794341000468,575.8610644631352,180.29280162111033,570.0464960232389,187.4046943213056,543.996337890625,167.77491760253906,569.0623967380881,159.42640293763716,597.9432983398438,185.89334106445312,570.8732100796965,204.13360750701395
labeled-data,Iris2022-06-172,Iris2022-06-172_img21838.png,382.10150146484375,181.31484985351562,562.9585595679547,180.2886763855634,568.943728620685,173.34471555583278,575.4098635609768,180.61142882456298,569.4697427945493,187.9406419108391,542.57177734375,167.1942138671875,568.5080015751997,159.4843104225421,595.7930908203125,184.8209228515625,569.4616026196886,203.1072142216841
labeled-data,Iris2022-06-172,Iris2022-06-172_img22667.png,381.6240539550781,182.20909118652344,563.2542871097825,180.40806866927667,569.2773682235223,173.72202135059035,577.1241141387611,180.35978845503564,570.0744457616848,187.11080361652517,543.8007202148438,167.98745727539062,568.4409965818996,160.34851919511772,597.5887451171875,186.87661743164062,570.2825552179943,204.0008279132984
labeled-data,Iris2022-06-172,Iris2022-06-172_img23220.png,383.9895935058594,180.26742553710938,561.9031399384213,182.36047887261816,567.6904053626273,175.94907493089374,574.1952025360971,182.32214572596482,568.3210326851139,188.68746321539163,544.093505859375,168.19285583496094,567.0534179984799,160.68197889443834,597.4149169921875,186.92015075683594,568.3077877589083,203.23477740094728
labeled-data,Iris2022-06-172,Iris2022-06-172_img24049.png,383.04443359375,182.84120178222656,562.94348345669,181.1907167876014,568.789413382935,174.63246929221341,575.3241842660241,181.3773248863248,569.0007024078537,187.26541175909824,543.7218627929688,168.20819091796875,568.5761809686535,158.9790209012602,597.3117065429688,187.1829071044922,570.8967096614255,203.6893234798298
labeled-data,Iris2022-06-172,Iris2022-06-172_img24878.png,386.72271728515625,175.49087524414062,562.4079554702888,181.77885377809267,567.9351937382299,174.5958197020973,574.5758612891318,181.68926358338337,568.3681071352609,188.13929351820283,542.0048828125,165.4586944580078,567.8529416909727,157.93865814127986,596.2557373046875,185.23178100585938,569.2298455807306,203.41152852322304
labeled-data,Iris2022-06-172,Iris2022-06-172_img25155.png,384.50665283203125,178.5460662841797,561.7477194545398,182.7164103969963,567.7930846318282,176.4400250234421,574.5693519403136,182.66527740249003,568.0663217626635,188.87444437205036,544.0115356445312,168.1466522216797,567.838554396909,160.4045882898785,596.8214111328125,186.39962768554688,569.561613664622,203.11582935457355
labeled-data,Iris2022-06-172,Iris2022-06-172_img27919.png,384.4798889160156,183.68911743164062,563.1104120636203,181.99551165914647,569.4293818027527,175.1307854055293,576.4930974677947,181.92479167644174,569.6659682172676,188.67330901341992,542.3986206054688,165.75997924804688,568.0146484375,157.57412272059818,598.8376928491751,185.4111214174443,569.6751339720058,202.9589528396293
labeled-data,Iris2022-06-172,Iris2022-06-172_img29854.png,381.1600646972656,181.64195251464844,561.2911957943129,183.69076698188962,570.1113571470195,173.7065807842845,579.8600436006581,183.8101740922909,570.8019305020664,192.9694920108185,546.4387817382812,167.4422149658203,569.8300387713089,155.15237304107944,601.377197265625,185.17266845703125,572.6706483659524,204.1223185676712
labeled-data,Iris2022-06-172,Iris2022-06-172_img31789.png,382.1670227050781,180.76141357421875,561.4930666098086,183.48185310554612,569.8323525495126,173.67501200025637,579.9789106027575,183.11406777580981,570.6401030673475,192.03509167068586,546.0682983398438,167.34629821777344,569.7088528338209,155.298508788669,601.7031860351562,186.44003295898438,570.9437940453216,204.0034959975636
labeled-data,Iris2022-06-172,Iris2022-06-172_img33724.png,386.75311279296875,170.72303771972656,562.6087413003243,181.06624604594094,567.8639236718013,175.38445764612496,574.4550167899763,181.04976212170874,568.4246507733665,187.17582020269123,541.4578247070312,165.1558837890625,567.1402834066836,158.75354441233074,595.1866455078125,186.97779846191406,567.7757317094201,202.2382625323361
labeled-data,Iris2022-06-172,Iris2022-06-172_img34830.png,383.9849548339844,180.4550323486328,562.7896460783248,182.54817266315663,568.4856543261973,176.0009546424285,575.0275404303787,182.14314073182723,568.9323817525471,188.2235456340941,543.730712890625,167.95379638671875,566.8501381367115,160.045253253004,596.3720092773438,187.31039428710938,569.6263284290419,202.51270263574676
labeled-data,Iris2022-10-121,Iris2022-10-121_img0978.png,161.63900756835938,333.4290466308594,365.6941678702392,229.96222148161888,376.3920579395076,220.05287116836178,387.3061143235041,230.6904644514,376.499161086697,242.4030859186929,342.4891662597656,238.75885009765625,375.85143132473684,204.43873490119776,407.1411142275904,234.6189594747816,376.8556742639063,255.95498678208344
labeled-data,Iris2022-10-121,Iris2022-10-121_img1761.png,168.30787658691406,320.5268249511719,373.337159883498,231.5948053784645,382.1719564517828,220.88800417615744,393.01865015365104,231.25449777884768,382.95338195595883,241.00639265440594,341.8460998535156,238.36892700195312,381.5196580343008,204.3846488926789,405.72001303228524,233.3915562674713,383.41351318359375,255.3293914794922
labeled-data,Iris2022-10-121,Iris2022-10-121_img2103.png,160.86593627929688,317.4881896972656,366.02084304085747,231.261474609375,375.9761939640531,221.2506846924999,387.3020418981414,231.2416886182421,376.8854829642893,241.38666347933201,341.92657470703125,238.31675720214844,374.6767447890087,203.8704480725127,404.16900634765625,230.18722534179688,378.8310654397926,255.65299620518232
labeled-data,Iris2022-10-121,Iris2022-10-121_img2837.png,159.84178161621094,329.1080627441406,366.9251983213846,231.34677361991228,377.6755318415271,220.35001608414012,389.4952348907454,231.61373999439357,378.53523274008967,242.6741539176758,341.2396240234375,238.93276977539062,377.4204753466999,204.27278738582137,403.27105712890625,228.884521484375,378.50210144139356,254.97903590272523
labeled-data,Iris2022-10-121,Iris2022-10-121_img3228.png,162.23348999023438,316.6883850097656,363.33957067383795,231.34738507321202,376.10530343118245,217.1979144712124,391.6281554659423,230.89960406857563,377.99150015913773,244.94375648153706,340.6419677734375,235.14724731445312,375.70229576287034,203.83320111330153,403.4803771972656,228.29014587402344,378.43436504763525,254.03327302391463
labeled-data,Iris2022-10-121,Iris2022-10-121_img3375.png,168.34902954101562,316.0552062988281,367.6358494841394,231.00873866825287,377.0429017169139,220.62138127536852,388.35322558398224,230.4723630626927,378.7200116711455,241.25474907346208,342.7685852050781,236.6947784423828,376.6727090152337,204.55099566905457,403.4858703613281,229.88006591796875,378.8955758985017,254.90079757574992
labeled-data,Iris2022-10-121,Iris2022-10-121_img3571.png,162.5005645751953,319.2501525878906,368.1358825190938,232.06353592811934,378.0557794838801,220.18499525266373,389.1381156107192,231.9861168341903,379.4409592357126,242.23847837620303,340.8631591796875,236.9961700439453,376.3758365222934,204.32613454586476,404.008544921875,229.3870849609375,378.9355506840649,255.30702019019412
labeled-data,Iris2022-10-121,Iris2022-10-121_img3815.png,162.3037109375,315.56085205078125,369.9344964746443,230.823875632759,378.5759719641171,221.6428596392851,388.0678469036477,230.76100952565395,379.0936584472656,239.5923000850717,340.83587646484375,237.92100524902344,378.11895784744814,205.2532627123829,404.41070556640625,229.4864501953125,379.2286878854201,254.21381850482402
labeled-data,Iris2022-10-121,Iris2022-10-121_img4255.png,168.73849487304688,304.75018310546875,372.4317416194359,233.03827300004863,379.1789604752509,225.37801212309347,386.74747025357334,232.51233817143572,380.0300978734972,239.76334975627933,342.0559387207031,236.7186737060547,379.39491757003225,207.66366078728055,404.431640625,229.57882690429688,380.75079345703125,253.9975128173828
